Drug_ID,Drug_Type,Region,Marketing_Spend,Competitor_Count,Price_per_Unit,Doctor_Recommendation,Patient_Awareness_Score,Regulatory_Score,Monthly_Sales
DRG_779,Antidepressant,South America,43560.0,5,90.3,33.441604175414284,1.9038178629703473,56.57826533196773,16252
DRG_780,Antibiotic,South America,39613.0,2,81.94,48.383783172511095,3.6672190859379903,65.11383502482242,21688
DRG_781,Painkiller,South America,28905.0,5,60.4,51.998641463485484,1.0580502485651422,94.75425863831573,17274
DRG_782,Antibiotic,South America,48753.0,6,74.37,24.591347495061882,6.282065970930439,98.6026737311744,29083
DRG_783,Antibiotic,Europe,27429.0,2,39.66,66.66457985473636,1.2137192454861967,92.9662475535238,13653
DRG_784,Antidepressant,South America,61400.0,6,65.89,90.747474237703,9.859341686249177,55.50088605637718,27680
DRG_785,Antihistamine,Asia,51236.0,6,49.29,32.13943303624419,7.806820746878623,97.37139990298965,19443
DRG_786,Antibiotic,South America,28136.0,1,23.04,67.82464107212112,3.9023854958399506,71.1679013675393,21495
DRG_787,Painkiller,North America,45361.0,1,71.67,73.1791363928677,,50.46551453811768,24165
DRG_788,Antiviral,South America,38717.0,3,57.86,53.546774433543064,9.113418162164088,72.11968703740968,16848
DRG_789,Antibiotic,Europe,54787.0,3,39.07,76.0878069891416,5.540992803958261,52.30345848377338,24321
DRG_790,Antibiotic,North America,70106.0,4,91.58,52.85852347928096,1.7449848639795518,77.19389605805588,6462
DRG_791,Antidepressant,Europe,21872.0,2,6.99,60.370983038194794,3.7870335558115933,66.92770137185256,16400
DRG_792,Antihistamine,Europe,51725.0,9,35.0,20.58824356435416,8.431448650297455,73.67174667970244,15379
DRG_793,Antiviral,North America,47598.0,7,10.4,75.3376091307751,6.442130159896179,80.65851803715586,13732
DRG_794,Painkiller,Europe,60070.0,7,77.82,72.90741431557795,6.507243843338003,93.44005479089101,18925
DRG_795,Antiviral,Europe,53197.0,6,71.7,23.072070186107567,,83.09507882359642,21928
DRG_796,Painkiller,South America,38720.0,3,36.48,49.460008591610645,,71.70244342390903,23513
DRG_797,Antihistamine,Asia,45214.0,6,69.19,98.32254726333339,9.197925717794362,90.97139268351825,21204
DRG_798,Painkiller,Europe,38059.0,8,42.61,53.658925005489344,0.948491932531561,95.27910687865662,16671
DRG_799,Antidepressant,Europe,66140.0,8,76.84,60.15563241054734,5.4412600196310095,55.98799832160986,21845
DRG_800,Antidepressant,Europe,50319.0,9,48.15,92.79441265277748,7.405095212183186,76.59664887763958,20621
DRG_801,Antidepressant,South America,78517.0,1,44.17,77.3809500692605,7.569268451270138,64.2255979871222,24680
DRG_802,Antidepressant,Asia,,1,93.8,66.56561048993788,6.067162019700039,52.35305989384737,23884
DRG_803,Antiviral,North America,39373.0,3,28.83,83.8243745072858,1.6678733518367417,83.42733475569926,20152
DRG_804,Antihistamine,South America,27294.0,3,16.44,89.14930131647786,7.974205539416643,93.13853887296128,15513
DRG_805,Painkiller,South America,22952.0,8,60.53,56.55104573898135,7.201113335149457,58.1451327238697,16735
DRG_806,Painkiller,Asia,26237.0,1,97.09,58.00866919454683,0.8613577154903629,90.62068288119502,17251
DRG_807,Antidepressant,Asia,54006.0,2,40.89,50.88407485214687,4.638098246743763,92.66978667684708,18423
DRG_808,Antidepressant,South America,57630.0,2,10.89,97.33649120147685,1.7397739952180358,95.71702213332418,21340
DRG_809,Antibiotic,North America,26282.0,3,37.23,75.77330034322803,,,23575
DRG_810,Antihistamine,South America,63425.0,6,53.06,26.65784529664578,0.18081092205685434,95.19765325949447,19744
DRG_811,Antiviral,Asia,42754.0,1,20.38,89.03676986504148,4.003298684107582,66.03313773682162,20080
DRG_812,Painkiller,North America,52201.0,2,67.52,58.444795266901444,5.498769211562104,,20716
DRG_813,Antibiotic,Asia,74183.0,1,99.79,25.500312513798995,6.195825928270868,52.52537354161411,17420
DRG_814,Antibiotic,North America,63452.0,5,47.92,63.977380413064886,6.634903451287101,52.19405441843718,15373
DRG_815,Painkiller,Europe,45972.0,7,38.7,53.37314231805617,8.3629131310246,86.01866063661015,11222
DRG_816,Antiviral,Asia,36632.0,8,43.07,90.21995238900999,2.1546290727573005,72.22399889888955,16524
DRG_817,Antibiotic,Asia,17722.0,1,15.94,36.319568288750986,1.2048182243846794,62.814618768460875,22365
DRG_818,Antibiotic,South America,,7,88.91,86.11716875937464,8.515371718979257,59.52067480124551,16485
DRG_819,Antihistamine,Asia,,5,44.41,64.61509529483621,1.5661281489264989,83.49767454296091,18810
DRG_820,Antiviral,Asia,,1,41.79,24.368824257077524,9.747600813361952,50.02007720126699,22332
DRG_821,Antibiotic,Europe,48031.0,3,67.67,97.74762410603877,8.42538229398637,90.2945584598427,22603
DRG_822,Antiviral,Asia,51152.0,7,46.99,61.009219528256,5.008766058895992,53.96248030649644,14602
DRG_823,Painkiller,Europe,46627.0,1,66.58,43.270148338526596,9.814214249220253,59.57448074540597,24985
DRG_824,Antidepressant,Europe,40249.0,7,10.84,57.55254735914065,0.9737672910800421,69.31181976495448,25636
DRG_825,Antibiotic,Europe,,5,82.3,88.62862268139912,3.0306576117510167,74.24293698580519,14350
DRG_826,Antihistamine,Europe,56629.0,1,94.35,44.39224995080508,6.382244150406114,67.7497557906971,15880
DRG_827,Painkiller,North America,33644.0,1,66.63,35.41411171893603,3.5000686847317874,66.03560824921469,25955
DRG_828,Antiviral,South America,71163.0,1,95.68,30.325699754470516,9.283725519807918,98.19580060365942,19265
DRG_829,Painkiller,North America,48521.0,9,19.39,43.8287518712169,0.6562608817781757,82.07898406216971,8901
DRG_830,Antibiotic,Asia,50282.0,3,50.35,82.40384696320348,5.494118320609646,51.17164776836941,13001
DRG_831,Antiviral,North America,,5,62.17,57.730109215620935,5.908662673951145,71.50879542221566,18753
DRG_832,Antidepressant,North America,53498.0,9,60.26,38.1985282954832,6.527281237772241,93.7504349871985,14184
DRG_833,Painkiller,Asia,64297.0,6,43.14,33.294799968779934,2.5566622333181446,65.0728093205334,17932
DRG_834,Antibiotic,Asia,54306.0,9,37.12,46.61835812083033,3.6456642751986443,54.72781723871941,20161
DRG_835,Antihistamine,Asia,40813.0,8,17.05,95.19394983085671,8.436805296649776,87.9192385794959,27311
DRG_836,Antiviral,North America,55422.0,8,42.22,47.44213700720195,1.9494276897015983,80.30069159680406,18547
DRG_837,Painkiller,North America,32844.0,1,20.45,99.04992607637082,,78.51562539132519,25362
DRG_838,Painkiller,Asia,51628.0,9,74.76,58.818436461228494,5.626554229027424,52.6788279803704,27143
DRG_839,Antidepressant,South America,49501.0,6,24.84,34.33311346321207,7.621875111940821,57.02495048977587,27171
DRG_840,Antidepressant,South America,46878.0,9,10.56,91.29120734348075,7.136073662634716,,21423
DRG_841,Antihistamine,Europe,48071.0,3,57.47,56.82842985078615,2.0751149538487903,60.39119207294179,10183
DRG_842,Antihistamine,Asia,21772.0,3,61.55,76.77370748036196,5.688127364338729,75.20350398742121,22304
DRG_843,Antibiotic,Europe,41769.0,6,87.83,98.69692665673215,8.677231528050925,77.24408430146967,25241
DRG_844,Antibiotic,South America,51392.0,9,59.81,24.01402802559792,4.321162368019293,64.17535951354697,19594
DRG_845,Antihistamine,Europe,52397.0,7,37.82,27.735564783005373,9.665907702233167,97.42125777707464,28722
DRG_846,Antihistamine,Asia,34584.0,3,81.29,77.63653931702049,4.52215100101718,92.12320534177876,24299
DRG_847,Antiviral,Asia,68985.0,3,56.33,42.54600026363776,1.4278563666788469,,22841
DRG_848,Antidepressant,Asia,37007.0,2,12.53,34.744111756007925,3.8943468007767326,53.899693320470455,25431
DRG_849,Antibiotic,North America,64541.0,9,58.76,23.14895038557836,9.517024063905371,55.30650096545097,21666
DRG_850,Antidepressant,Europe,56407.0,3,91.26,21.747736958896144,3.1972084933985423,74.63906729324779,7535
DRG_851,Antidepressant,South America,40306.0,5,42.65,81.95884824958327,8.680981598670629,58.03566745954929,17504
DRG_852,Antihistamine,South America,76629.0,9,33.15,30.754674189564,8.812506816818898,98.9132731764737,25985
DRG_853,Antiviral,South America,32095.0,8,18.63,57.41764927769207,3.5018652433196107,57.92601170137047,15962
DRG_854,Painkiller,North America,63787.0,2,19.39,68.47174521435863,0.8325765805063212,74.3733917731987,18882
DRG_855,Antiviral,North America,65008.0,3,46.11,54.2681440455077,7.245579091588183,68.20605284207527,14775
DRG_856,Antiviral,Asia,39940.0,2,61.59,22.16853218689865,3.1151229901398603,81.9693210727049,28919
DRG_857,Antidepressant,South America,70886.0,8,12.66,82.6801202070327,7.8292361425757235,,28407
DRG_858,Antiviral,North America,46249.0,6,94.26,20.84105796333228,4.426548482604331,71.51582140211954,15580
DRG_859,Antibiotic,Asia,54330.0,6,383.7,80.95119155019873,4.852667423426215,63.735251640357184,62208
DRG_860,Antidepressant,South America,53904.0,9,60.73,91.46435950304982,7.779094067485368,94.38757623358441,16597
DRG_861,Antibiotic,Europe,47985.0,8,83.7,54.62719368457378,3.823633310616279,52.02928560673475,23074
DRG_862,Painkiller,Asia,,4,12.62,62.84339784782386,4.431273453229146,95.68637470032297,22548
DRG_863,Antidepressant,North America,61902.0,4,50.3,58.1586714094123,3.761904687696221,91.64970692765002,24058
DRG_864,Painkiller,North America,23772.0,9,64.86,51.1366894898751,3.6734051527727996,64.87853582204077,21659
DRG_865,Antidepressant,Asia,69565.0,1,83.72,90.99396282962883,5.259465769014594,89.46453273385524,34677
DRG_866,Antihistamine,Asia,25062.0,2,79.43,91.51468085359924,,51.56067801693738,14860
DRG_867,Antiviral,North America,65488.0,2,31.32,46.865309171322764,3.6176831192256587,98.34327751466968,11446
DRG_868,Antihistamine,Europe,66900.0,6,94.38,69.20558032117583,5.242547205377367,76.32974712948946,18034
DRG_869,Painkiller,South America,33635.0,4,16.81,94.15260497166913,6.707273254426008,65.16405130327226,12160
DRG_870,Antiviral,Europe,43837.0,3,88.14,96.96467991530812,2.6943944630365504,68.12916062973386,12537
DRG_871,Antidepressant,Asia,33414.0,3,97.24,60.7167232337638,2.7752280490239256,53.320267673024865,14993
DRG_872,Antiviral,Europe,46776.0,3,21.83,56.225984422746144,,99.46747570210195,15389
DRG_873,Antibiotic,North America,45379.0,6,73.6,42.29554527428206,7.235345733310886,51.96459725753462,15226
DRG_874,Antiviral,Asia,61694.0,8,8.83,96.7097498552328,5.771866762233088,82.74535615739296,22591
DRG_875,Antibiotic,South America,69654.0,7,43.52,31.42514435782939,6.47720054420612,72.13679638532292,17469
DRG_876,Antiviral,North America,70935.0,4,54.05,66.386366083818,0.29299443103418366,97.44581090943575,19102
DRG_877,Antibiotic,North America,41567.0,4,60.16,42.60402140149111,6.181029655616968,62.29998701533976,24471
DRG_878,Painkiller,South America,46861.0,2,93.91,42.32066322782373,5.095088732242019,76.60434119690056,16168
DRG_879,Antihistamine,South America,24748.0,1,68.86,52.397486990095075,5.457496797794357,74.11781042913765,18677
DRG_880,Antidepressant,Europe,37911.0,9,50.72,99.90343486525236,3.594238268308171,85.14332220250506,21828
DRG_881,Antiviral,Asia,64472.0,2,81.92,24.397304547185765,0.8147389771294189,53.400511597621026,10292
DRG_882,Antihistamine,South America,74233.0,8,95.3,66.28334545628252,1.9333923361205219,59.68945650116774,8075
DRG_883,Antidepressant,South America,31484.0,9,7.1,26.605772642822174,9.507447132126718,60.72824100464249,21730
DRG_884,Antidepressant,Asia,41113.0,4,98.34,32.361666399241514,4.08699562270934,86.90753774208449,22460
DRG_885,Antibiotic,South America,49603.0,8,13.18,55.165035341831896,4.666831558308642,59.456934816337004,30321
DRG_886,Painkiller,South America,54202.0,9,82.37,60.836810507715306,0.5270978985343899,78.67458819454883,20790
DRG_887,Painkiller,Europe,37855.0,5,31.63,40.70339266916192,0.3756622954398059,60.762191025047684,24098
DRG_888,Antihistamine,North America,56360.0,7,17.56,45.31657046995329,7.171814470467577,93.08124750419893,19022
DRG_889,Painkiller,North America,42892.0,4,46.79,26.957361620474643,5.380946641211112,97.10927272448193,21486
DRG_890,Antiviral,North America,49783.0,1,66.18,44.25758270754004,5.087059842162667,75.92464874711203,28336
DRG_891,Painkiller,North America,58194.0,3,41.19,97.32467515044353,2.431245304226687,67.61544421045892,9380
DRG_892,Antihistamine,South America,50096.0,5,10.18,95.57659053379854,7.447507316299222,61.702888750874955,22068
DRG_893,Painkiller,Asia,43454.0,3,61.95,46.7902632109588,1.6823657910849188,52.48905007615219,30677
DRG_894,Antiviral,Asia,48355.0,7,90.73,65.66831490230092,1.8993474366102003,63.42500380987477,21410
DRG_895,Antibiotic,Europe,,9,41.41,92.76763128887555,4.607121713482755,82.7117889972659,28252
DRG_896,Antihistamine,Europe,44449.0,6,25.55,20.494705811271736,2.862798621119409,76.68084656546054,16853
DRG_897,Antibiotic,South America,46118.0,1,47.04,84.85468562700734,2.4746298123314636,97.20206391404636,19839
DRG_898,Antibiotic,Asia,73979.0,7,9.59,95.86956422311351,6.452376445533316,69.81386312458503,20167
DRG_899,Antibiotic,Asia,58413.0,3,82.95,27.306058746684563,6.509717452185445,84.69316711641973,8912
DRG_900,Antidepressant,North America,45567.0,5,83.5,32.91581488263368,8.245170697999292,74.46613737375607,14159
DRG_901,Antidepressant,South America,60454.0,4,60.86,96.85970422170843,4.177085669729759,75.62881079621059,14515
DRG_902,Antibiotic,South America,44992.0,5,38.54,63.0032114912277,0.7308509102615024,63.388715730205874,24110
DRG_903,Antihistamine,North America,,5,80.98,21.135730757737896,2.736663849214577,72.74753884209998,24360
DRG_904,Antiviral,South America,55544.0,6,57.7,40.61055990108233,9.80005463196817,73.53924985063537,21620
DRG_905,Antiviral,South America,48390.0,6,83.46,55.99549394150877,5.962585752327021,85.3321260874467,24120
DRG_906,Painkiller,Europe,56715.0,8,64.99,75.43271288198142,7.097370848010202,97.0319999593057,19179
DRG_907,Antihistamine,Asia,26436.0,8,79.52,78.65283025094396,0.07357829625414536,66.46606387412521,26009
DRG_908,Antidepressant,South America,33098.0,9,61.86,99.63372103403648,5.182057321825209,52.110023429064924,20043
DRG_909,Antibiotic,Europe,32091.0,8,44.34,43.00089595070072,0.3752865753180312,74.81475627503198,20289
DRG_910,Painkiller,Asia,52144.0,2,96.0,63.05760814947802,5.69230212091448,77.22306660745843,18672
DRG_911,Antiviral,North America,75987.0,1,56.41,62.6658838287684,9.207708496360754,58.422027556595765,23422
DRG_912,Antidepressant,Europe,83469.0,2,62.48,52.451620755779004,9.684191305004079,88.02323031380334,17894
DRG_913,Antidepressant,Europe,59570.0,2,25.95,33.53295150739362,5.405526753889242,99.24645542207458,24882
DRG_914,Antibiotic,Asia,57512.0,3,64.44,98.19652505470741,4.582048052522159,97.28873585042305,14339
DRG_915,Antiviral,North America,22984.0,7,59.3,88.26537493332688,9.45017094248494,59.85530194118261,14505
DRG_916,Antihistamine,Europe,41859.0,2,22.56,59.86664226353898,6.736098319966951,93.76816199503804,23437
DRG_917,Antidepressant,South America,38183.0,1,10.66,68.25963381472238,0.6489927953840946,85.22468182058424,19557
DRG_918,Antibiotic,South America,40687.0,6,62.41,38.180884284772986,4.657255776674976,72.69232819034558,17730
DRG_919,Antihistamine,South America,47477.0,9,77.55,63.50296563133975,2.402450184643039,77.03054971623645,24450
DRG_920,Antiviral,North America,42918.0,3,54.72,75.59761064971806,4.698043214486816,,16963
DRG_921,Antidepressant,Europe,20310.0,6,26.54,61.21336227092711,4.554655720063617,74.00674698191867,18998
DRG_922,Antihistamine,South America,61218.0,3,68.32,99.2228136467953,5.821448028147421,68.66036845525635,26996
DRG_923,Antihistamine,North America,33908.0,1,12.61,68.9073324998181,3.5677049034925123,74.66237465129929,27695
DRG_924,Antihistamine,South America,,5,46.97,49.677897007373524,1.6427044945592806,78.95649020175246,27861
DRG_925,Antidepressant,Asia,81111.0,4,20.52,81.77216220926705,5.037194345899563,59.453882688917446,18589
DRG_926,Antidepressant,Europe,36209.0,7,22.52,33.637000926531364,8.30202884345762,95.04538651334954,26153
DRG_927,Painkiller,Europe,12045.0,6,24.22,50.76126509650132,6.640122280676023,83.7093474414807,15255
DRG_928,Antiviral,North America,45709.0,7,41.74,47.75671603020687,3.3836786592521584,81.66344586687444,15465
DRG_929,Antibiotic,North America,66514.0,5,9.86,54.54456760862218,9.355230227588573,54.97481130903191,8247
DRG_930,Antihistamine,Europe,79375.0,4,42.79,82.54238607429811,9.12207571249182,80.20869690862959,28364
DRG_931,Painkiller,South America,31556.0,7,53.61,58.73384257307259,2.0934839938409877,56.04803311192462,15680
DRG_932,Antibiotic,South America,57450.0,7,50.91,83.52115602127702,0.39417585120362975,53.93488375976995,19367
DRG_933,Painkiller,Asia,43020.0,6,41.36,66.11911225118928,7.413087083507622,76.36554478211967,15448
DRG_934,Antidepressant,South America,48410.0,8,84.72,47.365554772604426,8.276102613491533,70.13927670232475,23475
DRG_935,Antihistamine,North America,89665.0,4,18.81,84.79829949467779,9.678645659513553,79.44051350781116,18121
DRG_936,Antibiotic,North America,27455.0,5,53.04,39.06317364424733,8.898363940883108,54.46110840286193,13475
DRG_937,Antibiotic,South America,53806.0,4,10.89,37.95063838398364,6.005347682064148,71.54915314236291,22208
DRG_938,Antibiotic,North America,57015.0,1,11.76,60.36023392438686,5.300523392123808,58.7393357522579,12831
DRG_939,Antibiotic,Europe,,8,59.52,40.86793967696711,0.2784105126258629,99.35500429620583,15812
DRG_940,Antibiotic,Europe,51469.0,1,58.77,20.726962796097304,2.4665644684477783,78.05751062175872,9465
DRG_941,Painkiller,South America,54620.0,5,88.41,71.86380218390411,4.596147517329264,84.37184304704337,12880
DRG_942,Antihistamine,Europe,44125.0,6,58.0,60.88750571779184,6.2850390008356785,66.27091403413039,20892
DRG_943,Antidepressant,Europe,54036.0,6,96.18,55.64142515945289,5.572518333184107,54.73694573896721,10177
DRG_944,Antidepressant,Asia,44852.0,5,9.63,97.35748116946523,7.426359896816905,98.79354313917683,12594
DRG_945,Antidepressant,Asia,59323.0,3,14.31,65.6959347170331,2.7976693088704083,64.31295176915916,19988
DRG_946,Antidepressant,Europe,44455.0,5,9.19,89.07452622315076,5.649526076524732,71.19040925867871,17281
DRG_947,Painkiller,South America,55656.0,8,22.6,31.156018896412814,0.8814224339079213,82.49319608512874,29960
DRG_948,Antiviral,Asia,49561.0,2,56.42,65.5365170503542,4.13665523583207,51.234864884305566,29169
DRG_949,Antihistamine,North America,66890.0,6,66.33,89.43837013847224,7.50160832954601,90.51295652586435,15660
DRG_950,Antibiotic,North America,49229.0,9,9.33,66.64846058239183,6.93400853429044,76.82890950143101,22785
DRG_951,Antiviral,North America,,8,94.87,77.44113425016012,9.90642737172179,63.91085935344111,23746
DRG_952,Antidepressant,South America,68928.0,8,85.01,49.763485424976594,2.7789112598775603,53.080399264623466,17012
DRG_953,Antiviral,Europe,36414.0,8,33.18,27.39596136296533,4.981892991739791,,12522
DRG_954,Antihistamine,North America,40193.0,7,12.33,56.63202361016572,3.295304137739967,94.75169294267184,19938
DRG_955,Antibiotic,South America,41065.0,8,21.14,51.558351267108605,4.406031140591748,84.30121119679455,19135
DRG_956,Antibiotic,Asia,70616.0,6,17.06,89.36481459031579,8.569501298693881,62.49508608184449,17821
DRG_957,Antihistamine,Europe,17964.0,2,16.71,39.51962418819778,6.842090751884866,53.280038247251476,22211
DRG_958,Antihistamine,Asia,97066.0,2,54.26,97.33873820280864,8.824411913475817,84.53076561933182,16246
DRG_959,Antidepressant,South America,65840.0,8,28.36,96.6510495843597,2.0351110833188644,78.62038629838825,14240
DRG_960,Antibiotic,North America,53348.0,1,39.02,39.8105314457151,8.73361117841438,70.22597622291175,20545
DRG_961,Antiviral,North America,49176.0,6,99.0,47.844156438185635,0.5976227417838442,68.1805724595032,21929
DRG_962,Painkiller,South America,54283.0,6,70.01,91.6444592699108,8.885992804371524,60.84071379645542,14116
DRG_963,Painkiller,North America,57816.0,4,95.15,97.3297776716886,3.290737794607279,83.48056282687588,24640
DRG_964,Antihistamine,Europe,,3,18.54,55.47512822688353,3.145876334140665,98.53340138969352,11147
DRG_965,Antidepressant,South America,58334.0,3,41.3,45.67976365127183,,58.785762291841294,17109
DRG_966,Painkiller,Asia,51343.0,1,57.7,62.087521060123365,9.406901877232318,79.85583100077517,18709
DRG_967,Antibiotic,South America,47039.0,3,12.29,75.02153650925878,0.4778136468140537,71.20925278729881,16818
DRG_968,Antihistamine,Europe,47730.0,4,5.4,41.877961229998384,3.522309750707453,72.33443608723324,17174
DRG_969,Antiviral,Europe,47076.0,5,68.69,78.91785396952582,8.565719886833357,62.70736400639072,29355
DRG_970,Antihistamine,South America,67006.0,3,65.97,24.132588569171283,3.960544774354667,91.25674378307096,15745
DRG_971,Antiviral,South America,58903.0,6,44.02,23.943559421153317,,74.26278020736206,32206
DRG_972,Antihistamine,North America,5894.0,5,51.52,50.90301641164362,4.247941813314117,77.1702926099132,22185
DRG_973,Antihistamine,Europe,59838.0,3,44.47,48.27785536485764,3.855525014916693,65.23804563986629,20460
DRG_974,Antihistamine,South America,52921.0,6,7.28,45.25065722937218,9.154162014667035,59.09042328334749,22381
DRG_975,Antiviral,South America,49719.0,6,36.86,59.2815810135128,7.619343757430971,54.295519410141026,32649
DRG_976,Antiviral,Europe,,8,109.1,45.6586865849257,5.0511555574400635,85.7059570462458,45096
DRG_977,Antihistamine,South America,66861.0,2,14.35,35.380633477447354,9.883705667215711,59.81171408439278,14397
DRG_978,Painkiller,North America,64212.0,1,95.89,44.75756392708807,4.652775312759233,84.50376770943988,16225
DRG_979,Antidepressant,Europe,38406.0,4,61.94,97.9923418248188,0.5823783082027523,69.5188223023477,20160
DRG_980,Antidepressant,North America,56105.0,7,74.22,52.88907335958789,2.622743218149849,70.78874004948257,11371
DRG_981,Antidepressant,North America,35425.0,3,34.96,55.57702214866686,4.360704802193126,73.45887480463858,20111
DRG_982,Antiviral,North America,29305.0,3,42.35,66.12359919609119,1.569026241461201,68.38542540637715,28467
DRG_983,Antiviral,North America,40599.0,5,27.51,98.66726147313813,9.47565126324043,55.030998861129504,20757
DRG_984,Painkiller,Europe,62935.0,5,14.21,39.32810211486104,7.668488978177731,65.48159050014229,18536
DRG_985,Antidepressant,North America,64296.0,3,22.01,74.50256884259471,2.6828720042777263,83.18671803469692,16909
DRG_986,Antidepressant,North America,57696.0,9,80.76,77.27877548333794,5.908045335179159,83.28922007344354,24492
DRG_987,Antihistamine,South America,60876.0,4,69.37,68.58595334344528,7.214491571095721,64.31121536199971,15870
DRG_988,Antiviral,Europe,57742.0,3,56.96,27.086267170931528,9.41278928906798,73.0051313278844,29231
DRG_989,Antidepressant,Europe,40377.0,2,50.13,74.14978206620611,8.816353491754107,,29666
DRG_990,Painkiller,Asia,56478.0,9,92.63,25.12757688289404,5.151922261382137,60.51860407649179,21283
DRG_991,Painkiller,Europe,62006.0,4,11.91,67.69141196399175,7.746526197930176,51.15235442033037,19942
DRG_992,Antidepressant,Europe,61314.0,3,31.66,79.16649417773941,5.62144753827585,94.83732749538723,25153
DRG_993,Antiviral,Asia,67833.0,7,38.24,36.87759124959604,5.527038900455401,,25473
DRG_994,Painkiller,Europe,60624.0,8,79.33,87.32976060342193,1.147419583381919,61.376693846823166,15970
DRG_995,Antihistamine,Europe,55271.0,2,99.29,22.42830444264034,1.2613765801615207,63.98007163225659,17367
DRG_996,Painkiller,Europe,66052.0,7,27.86,87.50502909266449,5.295336150224575,56.37040358477145,13388
DRG_997,Antibiotic,Europe,49602.0,5,88.06,56.82632405142121,2.688615449790066,81.96314415906814,22045
DRG_998,Antibiotic,Asia,36771.0,5,83.91,37.40703519453156,0.21036902460468632,53.757147658879326,23333
DRG_999,Antiviral,Europe,47553.0,3,26.34,30.70225159951744,7.228392039002123,56.71012131631751,13250
DRG_1000,Antidepressant,Europe,38826.0,5,42.94,96.2645734065898,0.3248659669016496,,17724
