timestamp,zone_id,machine_id,machine_type,operator_shift,temperature_C,vibration_level,sound_db,pressure_psi,runtime_minutes,power_consumed_kWh,machine_status
2025-06-01 18:54:00,Z2,M2134,Motor,Night,52.86216995109862,2.287278199140781,71.42322838968644,124.26751245964036,4129,5.84,Warning
2025-06-01 18:55:00,Z1,M2135,CNC,Evening,58.96046955943331,4.760266287539032,70.48246307393663,186.4464794964202,4323,4.51,OK
2025-06-01 18:56:00,Z1,M2136,Conveyor,Morning,69.83957197439463,4.146594019915545,88.07733242015897,101.2663686197288,4680,1.88,OK
2025-06-01 18:57:00,Z1,M2137,CNC,Night,70.35399598759378,1.6882143109634036,82.97615769265416,,2860,4.48,Warning
2025-06-01 18:58:00,Z1,M2138,Drill,Night,68.26239873264183,1.6435959029054594,69.47433659256863,142.45474732308006,723,3.66,OK
2025-06-01 18:59:00,Z3,M2139,CNC,Evening,40.761336876644336,2.181767768340727,76.32156272761965,156.2947347688587,569,1.1,OK
2025-06-01 19:00:00,Z3,M2140,CNC,Evening,59.65466312346885,1.9893572015709378,82.55366917268796,152.66275851367217,219,1.48,OK
2025-06-01 19:01:00,Z1,M2141,Drill,Morning,50.49856553704272,4.544761368819701,69.4718865016297,159.1424631054515,1394,0.73,OK
2025-06-01 19:02:00,Z2,M2142,Conveyor,Evening,69.97393529858742,3.6535984833270265,63.663114072213844,145.4260643622446,2834,4.95,OK
2025-06-01 19:03:00,Z2,M2143,Motor,Night,48.52542369932105,3.836680860604647,60.62513183253901,173.98971720948748,2122,3.53,OK
2025-06-01 19:04:00,Z2,M2144,Conveyor,Night,66.78080637126337,3.287504455195164,85.17813535931685,167.29589093526795,5737,2.24,OK
2025-06-01 19:05:00,Z2,M2145,Drill,Evening,55.76718358778206,3.3581560730060316,73.47150094824066,142.76092821382218,4231,1.19,OK
2025-06-01 19:06:00,Z1,M2146,CNC,Evening,31.81355725101388,0.6272738769895332,77.3306018629976,171.05984225475868,4000,3.16,Warning
2025-06-01 19:07:00,Z3,M2147,Conveyor,Evening,73.96438928831996,4.191275486527153,70.40610099744752,201.710883513027,4349,3.39,OK
2025-06-01 19:08:00,Z2,M2148,Motor,Evening,59.620691672040635,2.1547777791128357,64.85680865208252,133.16853863025827,3089,4.36,Warning
2025-06-01 19:09:00,Z1,M2149,Drill,Morning,79.13965943648537,2.950267000425011,66.34959340128722,191.8834128983519,49,5.83,OK
2025-06-01 19:10:00,Z2,M2150,Conveyor,Evening,35.02036381983544,2.290240616796999,64.27172166165913,135.41311708500024,514,2.89,Warning
2025-06-01 19:11:00,Z2,M2151,Motor,Morning,55.62718033623756,3.2188073477275134,81.799955315751,185.25814889876244,2791,2.73,OK
2025-06-01 19:12:00,Z1,M2152,Drill,Night,56.75393368560203,3.8596408908659936,86.9404892666564,136.35159999116834,2778,2.53,OK
2025-06-01 19:13:00,Z3,M2153,Motor,Evening,64.05309436857468,1.4867174512150065,75.29795169980018,169.1415606289065,2618,5.05,OK
2025-06-01 19:14:00,Z3,M2154,Drill,Morning,40.12219043764501,3.3791238363660034,62.85760725439681,154.49082776494922,1837,1.36,OK
2025-06-01 19:15:00,Z1,M2155,CNC,Evening,68.16056785160669,2.326496131869215,78.97267352668487,105.36853830190276,4671,2.39,OK
2025-06-01 19:16:00,Z3,M2156,Conveyor,Night,88.6749360942155,4.982188163814005,85.11987731994034,197.8888093121413,1165,4.49,Warning
2025-06-01 19:17:00,Z1,M2157,Motor,Night,67.11806019698298,1.328061895530558,82.77333413986715,127.61370027479883,4998,0.59,Warning
2025-06-01 19:18:00,Z1,M2158,Drill,Night,61.39308602735268,1.496225595653919,74.76695161212005,118.26001721608021,2249,2.09,OK
2025-06-01 19:19:00,Z1,M2159,Motor,Evening,39.3381388946194,2.4606446729447846,73.12414210698493,134.01403048321228,414,4.03,OK
2025-06-01 19:20:00,Z3,M2160,Motor,Evening,48.38630829664462,1.611534427479242,74.70266943032216,213.28118083157793,2268,1.52,OK
2025-06-01 19:21:00,Z1,M2161,Conveyor,Morning,59.162326487658405,2.6634284805196318,84.80199203981373,118.65716031049655,1104,2.16,OK
2025-06-01 19:22:00,Z2,M2162,CNC,Night,52.05335293735756,2.2081717408264305,81.08292342257106,154.45608794209068,4858,3.17,OK
2025-06-01 19:23:00,Z3,M2163,Motor,Evening,75.39384639406477,3.132618566552719,71.91394400301358,121.92094184147119,4658,2.82,OK
2025-06-01 19:24:00,Z3,M2164,Drill,Night,68.00554801452957,4.512108041736232,71.71267779367683,126.20729404587632,3356,1.08,Fail
2025-06-01 19:25:00,Z3,M2165,Drill,Night,100.38567881470456,3.106919408526412,71.14643961007452,110.01443577176124,2416,5.66,OK
2025-06-01 19:26:00,Z3,M2166,CNC,Morning,45.28712345363563,3.243531841224716,66.48293893158159,157.87920509496053,5611,0.74,OK
2025-06-01 19:27:00,Z2,M2167,Drill,Morning,60.49671917087599,1.4140160957818502,85.8147058859631,145.96950371877958,1934,4.62,OK
2025-06-01 19:28:00,Z3,M2168,CNC,Morning,39.24761441198564,2.7989106692773054,68.69741001802849,121.71584391066776,5465,0.89,OK
2025-06-01 19:29:00,Z3,M2169,Drill,Morning,26.663388381145133,2.367368292585904,78.92220852533403,171.83008669896103,203,3.07,OK
2025-06-01 19:30:00,Z1,M2170,Conveyor,Night,70.84081469179729,4.022461445460728,69.70857889345734,174.46801788019366,5672,1.46,OK
2025-06-01 19:31:00,Z3,M2171,Motor,Morning,67.44923074451034,1.8531495251959538,71.1822089437331,160.1804652045193,68,1.28,Warning
2025-06-01 19:32:00,Z2,M2172,Conveyor,Morning,47.18114348031315,1.70901661123315,74.08895386621623,179.26674847935345,515,1.19,OK
2025-06-01 19:33:00,Z2,M2173,Motor,Morning,61.395444293901356,3.476143795721023,79.36193939867366,141.2747433508824,3563,2.99,OK
2025-06-01 19:34:00,Z2,M2174,Motor,Morning,50.56098601611683,5.970154581559409,72.92620894571617,158.0593674146119,4456,3.34,Warning
2025-06-01 19:35:00,Z2,M2175,Motor,Night,52.58688817735086,2.736077064038005,65.88635862706134,141.37125856779898,1464,1.23,OK
2025-06-01 19:36:00,Z3,M2176,Conveyor,Morning,55.195730808505886,3.252312609345748,75.1526506486328,112.31667205155796,5150,5.89,OK
2025-06-01 19:37:00,Z3,M2177,Motor,Night,46.55152233893583,4.422032772532178,68.86662560646695,155.48116002078393,1652,1.92,OK
2025-06-01 19:38:00,Z2,M2178,Conveyor,Evening,49.25025135270065,3.7648558479229086,87.35070645531624,153.96694765936147,706,3.02,OK
2025-06-01 19:39:00,Z2,M2179,CNC,Night,49.67346834083619,3.774719220573296,72.92044398021929,149.2451423014486,1625,1.69,OK
2025-06-01 19:40:00,Z3,M2180,Drill,Night,66.34318270129997,2.8572113221229927,69.65624529543092,159.34688475608598,4752,3.22,OK
2025-06-01 19:41:00,Z2,M2181,Drill,Morning,18.386697360227785,2.8863972258326087,90.79840639722674,185.29756084274652,3785,4.66,OK
2025-06-01 19:42:00,Z1,M2182,Motor,Evening,56.58556107772796,1.8672771934102068,80.91111761953978,144.88950046048313,1345,3.37,OK
2025-06-01 19:43:00,Z2,M2183,Conveyor,Evening,43.6847718519349,3.729559881452074,67.82580708956627,126.07078076896934,343,2.07,Warning
2025-06-01 19:44:00,Z2,M2184,Drill,Evening,44.22670970662079,3.695331644997964,68.67268752002717,143.80622476354986,3786,1.87,OK
2025-06-01 19:45:00,Z1,M2185,Conveyor,Evening,52.115199388744124,4.075746791540704,78.79346384872545,146.57899916592993,535,4.67,OK
2025-06-01 19:46:00,Z1,M2186,Conveyor,Night,59.784904350402634,2.2678432941699818,75.34781040827919,174.5897143487048,354,1.15,OK
2025-06-01 19:47:00,Z3,M2187,Motor,Evening,56.7838220743996,4.245201599067908,82.12140434176379,152.66657758312797,3542,2.53,OK
2025-06-01 19:48:00,Z3,M2188,Drill,Night,44.03909235302694,4.700002182221905,69.69858959206734,121.29526604951899,5023,1.33,OK
2025-06-01 19:49:00,Z1,M2189,Motor,Night,70.82544777668366,1.1790628225856095,80.60887299838781,170.13644658927228,982,1.92,Warning
2025-06-01 19:50:00,Z1,M2190,Motor,Night,46.46094019709264,2.554691130963891,57.09369327113565,166.12819596984605,1345,1.34,Warning
2025-06-01 19:51:00,Z3,M2191,Drill,Evening,48.97940616110823,4.762535372941258,73.76446504592982,152.67756129411538,5691,5.38,OK
2025-06-01 19:52:00,Z2,M2192,Drill,Morning,64.26737678841775,2.0256664502206716,70.06256683191414,173.7061615909455,3009,4.53,OK
2025-06-01 19:53:00,Z1,M2193,CNC,Morning,64.80552846439113,3.7931437907750105,71.35962703466065,177.8901752810848,526,3.59,OK
2025-06-01 19:54:00,Z3,M2194,CNC,Evening,50.82450508300532,3.012864003003647,74.17700283099137,140.56398774285552,930,1.73,OK
2025-06-01 19:55:00,Z2,M2195,Conveyor,Morning,15.957569548512652,3.496318982135263,84.10802911674956,127.49596916225494,2756,3.31,OK
2025-06-01 19:56:00,Z1,M2196,Drill,Morning,46.71763670118227,3.058584454038317,65.76768096543162,149.70308950746877,2282,3.36,Warning
2025-06-01 19:57:00,Z2,M2197,CNC,Night,62.42832279360385,4.119256476846408,57.49565596472,163.41529313589575,1946,3.75,OK
2025-06-01 19:58:00,Z3,M2198,Conveyor,Night,70.32912080535046,1.4677242962041828,66.6955714311071,147.366126532416,3927,0.83,OK
2025-06-01 19:59:00,Z1,M2199,Conveyor,Evening,58.8105501370733,1.63001513381657,83.17948745542527,125.28941043110757,5382,5.85,OK
2025-06-01 20:00:00,Z2,M2200,Conveyor,Evening,52.81520929386577,5.196770325400285,61.8400693160674,154.06679931301798,2541,3.06,Warning
2025-06-01 20:01:00,Z1,M2201,CNC,Morning,94.39816508548986,6.150544919977977,70.42441887532098,99.16248325023736,1916,5.6,OK
2025-06-01 20:02:00,Z2,M2202,Drill,Night,54.41270817741968,2.9918708420604565,81.71661899849465,141.88847319476164,3360,0.55,Warning
2025-06-01 20:03:00,Z3,M2203,Motor,Evening,69.18349030186658,5.572899063227565,74.53257165396516,171.2791474872541,1593,1.86,OK
2025-06-01 20:04:00,Z3,M2204,Conveyor,Evening,39.974218568596555,1.8423380294797158,84.02965376680257,172.6359591863694,2925,1.07,OK
2025-06-01 20:05:00,Z1,M2205,CNC,Evening,43.64748226186549,2.202621174771064,58.720836132403974,56.00552683307768,3625,4.73,OK
2025-06-01 20:06:00,Z2,M2206,CNC,Evening,69.70988417193337,5.186231267618057,72.42712729975187,145.18539738867017,5469,2.26,OK
2025-06-01 20:07:00,Z1,M2207,Motor,Evening,75.66841913678056,4.206159792935038,85.69741733084,164.98189488053146,1223,5.12,OK
2025-06-01 20:08:00,Z1,M2208,Motor,Evening,54.15424664709894,5.409640646898387,65.98494683094268,120.59794818919214,1959,5.08,OK
2025-06-01 20:09:00,Z2,M2209,CNC,Morning,32.27046462554219,3.7028336535885074,83.27847874710469,140.7011331273418,965,4.17,OK
2025-06-01 20:10:00,Z2,M2210,Drill,Night,57.486639908981616,,73.11447693551871,180.19291889773766,5059,4.16,OK
2025-06-01 20:11:00,Z2,M2211,Motor,Night,62.84108851169342,,78.47303540044739,137.89591458555643,4992,4.35,OK
2025-06-01 20:12:00,Z3,M2212,CNC,Evening,61.48227058393237,4.803003807702016,85.11725525618033,189.96604172263264,5454,4.21,OK
2025-06-01 20:13:00,Z1,M2213,Motor,Night,51.54915502558492,2.800897196030742,78.43868920838472,131.4703570887496,3678,2.63,OK
2025-06-01 20:14:00,Z1,M2214,Drill,Night,57.70673821108593,2.5703497222414216,70.27000352504507,185.24700429045077,4312,4.26,OK
2025-06-01 20:15:00,Z3,M2215,Conveyor,Night,48.75334733573841,3.7257801044461836,79.49650201700183,150.8390888717804,622,5.44,OK
2025-06-01 20:16:00,Z2,M2216,Motor,Evening,43.3224266439471,2.1607406016822077,69.70560123775196,128.0418178199934,4448,2.33,OK
2025-06-01 20:17:00,Z3,M2217,Drill,Evening,71.33502780970207,3.443250724670251,77.1869348222831,,4787,5.7,OK
2025-06-01 20:18:00,Z3,M2218,CNC,Night,61.46697470104066,3.095252197007185,64.98525632460182,119.83812616046123,4726,0.57,OK
2025-06-01 20:19:00,Z3,M2219,Motor,Night,57.73974662066505,2.2643783088773692,75.23275738729836,130.10069389851677,2372,2.42,OK
2025-06-01 20:20:00,Z1,M2220,Motor,Evening,52.39278385841758,4.4711058478011205,84.51434462631012,162.247985182237,2948,1.23,OK
2025-06-01 20:21:00,Z3,M2221,CNC,Morning,57.2973966519738,3.968981908426161,72.60984221947953,152.0204348625654,3299,1.2,OK
2025-06-01 20:22:00,Z1,M2222,Conveyor,Night,62.404746431804945,2.469494123570061,83.74952351079449,156.84909390632194,1168,4.98,OK
2025-06-01 20:23:00,Z1,M2223,CNC,Morning,85.9302236372146,2.9775581025898896,99.74743624536724,140.79204192109398,4749,5.55,OK
2025-06-01 20:24:00,Z1,M2224,Motor,Night,69.81805274740717,2.5930866002282444,74.7684214815103,120.01516221589586,391,4.78,OK
2025-06-01 20:25:00,Z2,M2225,CNC,Morning,50.00536317076371,2.042028541135571,79.91353724993589,133.69360592371763,3809,5.87,OK
2025-06-01 20:26:00,Z1,M2226,Drill,Morning,50.16354385941464,,78.81490067905645,183.00998203616678,2407,1.69,OK
2025-06-01 20:27:00,Z1,M2227,CNC,Morning,47.824783495131065,2.2742583834658916,76.80082927339262,116.5754775987856,4864,1.27,OK
2025-06-01 20:28:00,Z2,M2228,Motor,Evening,56.992192031205384,2.063958752526566,81.30316819327116,191.11168583374862,4892,3.36,OK
2025-06-01 20:29:00,Z1,M2229,CNC,Morning,47.81322824638673,3.1723360617530383,73.01523974501869,157.89647466396357,5027,5.06,OK
2025-06-01 20:30:00,Z3,M2230,Conveyor,Morning,67.12235617484438,3.6610482022923687,69.69964719780366,135.07987735367257,4260,0.72,OK
2025-06-01 20:31:00,Z3,M2231,CNC,Morning,20.347256163029208,1.7967229952956725,62.78941782855593,99.94867538806605,4828,5.98,OK
2025-06-01 20:32:00,Z1,M2232,Conveyor,Night,68.02752463912117,3.5602460425905083,72.25793205530537,103.23286039704766,580,3.81,Warning
2025-06-01 20:33:00,Z2,M2233,Drill,Morning,64.13066231708146,1.5656313256999876,82.21147332108293,141.1029025035025,820,5.88,OK
2025-06-01 20:34:00,Z3,M2234,Conveyor,Night,78.94113724721458,2.8120612265423173,67.48162311045495,138.0738983560607,1247,2.51,OK
2025-06-01 20:35:00,Z2,M2235,CNC,Morning,,2.0963713490087503,76.97342317226206,152.94371436157613,123,3.02,OK
2025-06-01 20:36:00,Z2,M2236,Motor,Morning,49.7445332211892,4.119260457118566,74.01512109175255,192.97860835846717,4439,4.64,OK
2025-06-01 20:37:00,Z3,M2237,Conveyor,Evening,71.4644712140776,3.175159649991897,70.03425501565921,163.43985040675602,1874,4.86,OK
2025-06-01 20:38:00,Z2,M2238,Drill,Night,57.47898784178549,2.834748111252331,60.17567736197387,146.7827804313857,523,1.78,OK
2025-06-01 20:39:00,Z3,M2239,Conveyor,Morning,30.985398638335948,2.0621253598276725,85.90283759296629,180.42110891850055,3123,5.61,OK
2025-06-01 20:40:00,Z2,M2240,Conveyor,Night,62.38247909593338,2.5067380374351913,79.13752424306703,153.76634816847763,4224,5.27,OK
2025-06-01 20:41:00,Z3,M2241,Conveyor,Night,50.636198691439574,5.743591218489077,96.32230262167408,189.99272484400447,5254,0.6,Warning
2025-06-01 20:42:00,Z1,M2242,Drill,Evening,60.003322745954996,2.248373818916181,83.63530411166033,133.19784266581595,3198,1.21,OK
2025-06-01 20:43:00,Z3,M2243,CNC,Evening,84.77174745412866,3.719110376394725,85.72435182918838,121.30523070356003,2785,3.23,OK
2025-06-01 20:44:00,Z3,M2244,Conveyor,Evening,63.37180354098238,2.8310305246684666,61.00517015181281,99.99169309362854,2118,3.04,OK
2025-06-01 20:45:00,Z3,M2245,Conveyor,Evening,44.73997723215005,3.676237971861057,60.86531708350753,147.3647185630398,1210,4.4,OK
2025-06-01 20:46:00,Z3,M2246,Motor,Evening,74.46622508424305,4.255463809039858,75.3384964884207,119.13396191607276,1026,0.99,OK
2025-06-01 20:47:00,Z2,M2247,Drill,Evening,65.43813855204658,2.469032260018385,65.8150766121495,118.77992168775793,5404,4.05,OK
2025-06-01 20:48:00,Z1,M2248,Conveyor,Evening,42.97257256452137,4.0646601396676845,69.54970522524779,175.85798541004556,4117,3.89,Warning
2025-06-01 20:49:00,Z3,M2249,Drill,Evening,35.906433487880165,7.134959215508759,95.21011344099975,106.94745938316424,4261,1.78,OK
2025-06-01 20:50:00,Z2,M2250,Conveyor,Morning,45.33993661171919,3.851309991287557,84.51900937345489,152.588961812433,5429,3.48,OK
2025-06-01 20:51:00,Z1,M2251,CNC,Night,72.54452701007583,5.420372196899694,67.51475566134563,147.9191822432336,5596,1.72,Warning
2025-06-01 20:52:00,Z1,M2252,CNC,Evening,55.47596799535431,3.721569000159921,56.071035891441,152.30327870829075,497,1.31,OK
2025-06-01 20:53:00,Z1,M2253,Conveyor,Evening,61.217137784331165,1.6020575667037407,66.8405012951676,184.60256171864938,4529,3.65,Fail
2025-06-01 20:54:00,Z1,M2254,CNC,Night,39.92205493835747,,70.54244445649022,129.35771740972788,2805,5.88,OK
2025-06-01 20:55:00,Z3,M2255,Conveyor,Morning,72.94828468526136,,72.4298906459194,184.62371217745874,4932,1.8,OK
2025-06-01 20:56:00,Z3,M2256,CNC,Night,29.77224503463394,2.1060889540236394,64.76762999138703,105.99487359632374,1693,2.45,OK
2025-06-01 20:57:00,Z2,M2257,Motor,Night,50.169337258984726,2.8911221843965715,84.03880473864636,166.2685259266616,4758,1.91,OK
2025-06-01 20:58:00,Z2,M2258,Motor,Evening,66.27695788670691,2.767874881906872,69.30831364913398,186.9093344717777,724,1.97,OK
2025-06-01 20:59:00,Z2,M2259,Motor,Night,43.160528324409825,1.4101126413107083,80.18862138082167,48.648747880994165,375,2.72,OK
2025-06-01 21:00:00,Z1,M2260,Drill,Night,69.21193919175664,7.0626923770796886,120.0,149.11517687174796,4398,4.36,Warning
2025-06-01 21:01:00,Z1,M2261,Drill,Evening,46.96209032172597,4.211806371708295,82.50781644068834,147.08173387709786,2452,0.71,OK
2025-06-01 21:02:00,Z3,M2262,Motor,Evening,41.6089411077554,3.366585368763172,73.09663737245563,151.79621273013606,3859,5.76,OK
2025-06-01 21:03:00,Z1,M2263,Drill,Evening,79.29723096966711,3.1348201668764593,67.60010849073623,192.78894802475247,1686,0.75,OK
2025-06-01 21:04:00,Z1,M2264,CNC,Evening,62.308952896485074,4.8035229294328445,70.21130236718427,130.90922834178562,4803,5.35,OK
2025-06-01 21:05:00,Z1,M2265,Conveyor,Night,67.7855411707444,6.11335554346424,70.32411908513757,120.38728674551278,5012,5.42,OK
2025-06-01 21:06:00,Z2,M2266,Conveyor,Night,75.27314376829045,4.027628058018862,91.51640441260987,151.97806706897936,256,3.38,OK
2025-06-01 21:07:00,Z2,M2267,Conveyor,Morning,20.71051575748605,3.181789057176481,75.6120421747143,178.10783603265017,4494,1.25,OK
2025-06-01 21:08:00,Z3,M2268,Motor,Morning,69.52173959955479,5.208966107966425,75.03706251763101,163.9658720776205,3600,3.61,OK
2025-06-01 21:09:00,Z1,M2269,Drill,Night,48.58462223258479,3.2135388644037914,82.0562123256684,150.85804992077635,50,3.96,OK
2025-06-01 21:10:00,Z1,M2270,CNC,Morning,50.560908138391284,3.652972214437652,74.99944116196697,144.26922492969578,594,5.22,Fail
2025-06-01 21:11:00,Z3,M2271,CNC,Night,66.5616161649838,4.5015163800477564,83.97341055451496,99.82674177546912,4913,3.53,OK
2025-06-01 21:12:00,Z1,M2272,Motor,Morning,54.55438839885821,2.42028129318861,72.02337791439109,164.64656321543026,4731,2.76,OK
2025-06-01 21:13:00,Z1,M2273,CNC,Evening,68.9178161318478,-0.11375159610884644,71.21088199669849,167.63351457396465,3873,5.11,OK
2025-06-01 21:14:00,Z2,M2274,CNC,Morning,59.38735548725877,2.347379662004972,67.15781203188138,132.69166079616832,3436,5.9,OK
2025-06-01 21:15:00,Z3,M2275,CNC,Evening,62.523135220260855,4.159501394069079,89.80037864040561,138.38200333017718,1072,4.05,OK
2025-06-01 21:16:00,Z3,M2276,CNC,Evening,52.64667611977066,4.053826346577268,74.44140140987517,123.7942744759879,5748,5.31,OK
2025-06-01 21:17:00,Z3,M2277,Drill,Evening,44.02600066262792,5.0140051641189025,65.60766032302804,171.70308681973248,5237,3.79,OK
2025-06-01 21:18:00,Z3,M2278,CNC,Evening,48.89523643878742,2.4047534491957316,76.57461777583374,140.85334298264056,1476,4.29,OK
2025-06-01 21:19:00,Z2,M2279,Conveyor,Morning,58.45763804280083,5.371387864420145,69.79956898349248,146.26738331694978,4870,4.28,OK
2025-06-01 21:20:00,Z2,M2280,Motor,Night,87.55857589161809,3.2776017456779414,71.88319014836856,165.73160290859823,3020,4.38,Fail
2025-06-01 21:21:00,Z1,M2281,Drill,Evening,82.07859598670314,3.9066197438455204,77.48602745382175,158.17435133573647,1664,2.27,OK
2025-06-01 21:22:00,Z1,M2282,CNC,Morning,50.20056033210908,4.355419137441459,87.1678819220328,164.08202836917567,4492,3.67,OK
2025-06-01 21:23:00,Z1,M2283,Drill,Evening,60.90386515998713,0.9275015596594542,75.81268286538433,154.37093265088743,2730,3.77,OK
2025-06-01 21:24:00,Z1,M2284,CNC,Morning,55.68415539080929,1.4926542110596128,69.3117058363588,154.9279583780675,1395,2.23,OK
2025-06-01 21:25:00,Z2,M2285,Conveyor,Morning,61.953999283035365,1.4428642243991312,70.96068126164617,154.69094635910633,3897,2.42,OK
2025-06-01 21:26:00,Z3,M2286,Motor,Morning,63.88369121314164,4.60832577727323,80.25157749528375,161.32289398372527,5216,4.69,OK
2025-06-01 21:27:00,Z2,M2287,CNC,Night,67.91272523633401,2.5418150823911576,59.33327267370447,162.53767729285033,4624,3.7,OK
2025-06-01 21:28:00,Z1,M2288,CNC,Morning,16.48291827273887,6.041372959987077,66.65854178963126,119.38230098134872,4780,1.32,OK
2025-06-01 21:29:00,Z2,M2289,CNC,Morning,65.4974799883041,3.0050639623383884,76.70116860957872,135.0701437178692,4045,5.11,OK
2025-06-01 21:30:00,Z3,M2290,CNC,Night,54.01618456175029,0.7929392278777483,61.34664338100201,144.9160434124501,2660,5.36,OK
2025-06-01 21:31:00,Z3,M2291,Motor,Night,49.425931286525945,1.9913737339422242,72.49985696692109,161.29545641238872,2233,3.06,OK
2025-06-01 21:32:00,Z2,M2292,Motor,Morning,71.91385017243105,3.1760645448289915,71.17387971473987,189.93558407065606,3322,1.65,OK
2025-06-01 21:33:00,Z2,M2293,Conveyor,Night,82.00236624607153,3.7727847962902183,82.01958817660534,129.66942420916746,4197,5.71,OK
2025-06-01 21:34:00,Z2,M2294,Motor,Evening,70.3350471606211,1.5227434078764395,72.9977413350464,171.9662918845047,4218,5.35,OK
2025-06-01 21:35:00,Z1,M2295,CNC,Evening,52.22172589183358,3.8527211577094063,84.49353106082438,135.77633719298927,2101,1.84,OK
2025-06-01 21:36:00,Z2,M2296,Conveyor,Night,43.85991524791634,4.253314135568935,75.63098418590448,184.26292089111635,1306,1.03,OK
2025-06-01 21:37:00,Z2,M2297,Conveyor,Night,14.906333578354797,2.0385786006670044,89.21160904647414,197.80859829492385,1637,2.92,OK
2025-06-01 21:38:00,Z2,M2298,Conveyor,Morning,62.73773994872034,5.953735818088721,63.90008828486583,106.29965765928343,1140,4.22,OK
2025-06-01 21:39:00,Z3,M2299,CNC,Night,68.68524161691654,2.201011464974165,87.93701473014382,141.8416608573158,615,1.46,OK
2025-06-01 21:40:00,Z3,M2300,Drill,Morning,58.47204734852954,1.5001828886766853,71.71098275016489,91.2438829495613,4652,3.32,OK
2025-06-01 21:41:00,Z1,M2301,CNC,Evening,74.00619313256988,0.706166227910189,86.79159760981128,107.75409938602238,4209,2.84,OK
2025-06-01 21:42:00,Z1,M2302,Motor,Night,40.19714646251261,4.830961048038244,84.48187759908132,109.31186899365738,1566,5.4,OK
2025-06-01 21:43:00,Z3,M2303,Motor,Morning,57.43141565317427,3.0343243160188544,52.1847372737386,165.60164937028216,976,2.86,OK
2025-06-01 21:44:00,Z3,M2304,CNC,Morning,56.245485606181646,2.2810710158034153,78.83334568255871,160.9245911081776,4796,3.44,OK
2025-06-01 21:45:00,Z3,M2305,CNC,Evening,58.34836973615901,0.7887923468522593,82.98095810246318,170.0311113665262,1316,5.75,OK
2025-06-01 21:46:00,Z2,M2306,Conveyor,Night,77.51897494430861,2.4161236146495546,85.62874189336894,165.197912959373,2339,2.15,OK
2025-06-01 21:47:00,Z2,M2307,CNC,Evening,58.42736663851856,6.572168081514167,65.58690251376461,162.12662053665616,4356,2.09,Fail
2025-06-01 21:48:00,Z3,M2308,Conveyor,Morning,55.57811323841206,-0.21673125564167606,79.72274317611384,152.79642628361705,2096,4.9,OK
2025-06-01 21:49:00,Z2,M2309,Motor,Morning,45.94959780284203,2.0525123984511753,76.56058942932583,146.72799236636544,5125,2.03,OK
2025-06-01 21:50:00,Z2,M2310,Conveyor,Night,79.92869207132189,5.689175955063316,78.4512717357306,175.48994330111938,378,5.08,Warning
2025-06-01 21:51:00,Z1,M2311,CNC,Morning,38.532056661320595,4.873459570604284,82.99149189274415,150.30694722560096,3465,1.03,Warning
2025-06-01 21:52:00,Z3,M2312,Motor,Night,51.70500850728881,2.144061497578078,84.25367882181148,163.12947453971495,2271,1.11,OK
2025-06-01 21:53:00,Z3,M2313,Drill,Evening,85.4090560064624,3.305392645402959,69.75405636188422,91.74286664919651,1046,5.46,OK
2025-06-01 21:54:00,Z2,M2314,Conveyor,Night,67.02364947107301,3.694406107041614,77.12335465477325,400.0,1007,3.47,OK
2025-06-01 21:55:00,Z3,M2315,Motor,Night,59.69735022448095,3.200757872710901,75.32908253769702,174.50560634113162,109,4.45,OK
2025-06-01 21:56:00,Z1,M2316,Conveyor,Morning,60.32538083289426,5.676675314413764,73.08517902184276,133.2891266641704,2771,1.74,OK
2025-06-01 21:57:00,Z1,M2317,Motor,Morning,45.804330189632736,3.50963130818693,73.84979831064767,115.11606205418983,3883,1.41,OK
2025-06-01 21:58:00,Z1,M2318,Motor,Night,58.97209132713713,4.7032744364445564,76.5678979364531,166.03230828703425,2600,5.09,OK
2025-06-01 21:59:00,Z3,M2319,Conveyor,Morning,54.752012415063106,3.2723981536434232,70.18414718026187,150.0333581319607,5518,2.47,Warning
2025-06-01 22:00:00,Z3,M2320,Drill,Morning,62.69442899182506,-0.048583219089698204,82.06429422824705,139.82652071716038,3243,3.0,OK
2025-06-01 22:01:00,Z3,M2321,Motor,Morning,37.40637921560537,1.2113808699652748,85.1544663063348,187.7277742185273,1005,0.65,OK
2025-06-01 22:02:00,Z3,M2322,Motor,Night,65.96778011653979,1.5226832260409626,68.43538755531283,183.43585269788545,4793,2.62,OK
2025-06-01 22:03:00,Z3,M2323,Motor,Morning,75.24944512329463,2.626071214085991,85.54663910351297,145.30407000962327,305,4.74,OK
2025-06-01 22:04:00,Z1,M2324,Drill,Night,56.9426531231914,6.117621358521586,68.45045260619088,168.0593826204824,5701,5.02,OK
2025-06-01 22:05:00,Z2,M2325,Drill,Morning,69.7064758995871,3.5436171943131773,82.18229529351828,94.03240469403602,5827,4.34,OK
2025-06-01 22:06:00,Z1,M2326,CNC,Evening,64.65519412266866,2.8413178469028524,85.53183048472454,177.33397582243197,958,4.31,OK
2025-06-01 22:07:00,Z3,M2327,Conveyor,Morning,50.88389789750916,4.857836994233471,74.24391443136129,122.83533728159901,953,3.28,OK
2025-06-01 22:08:00,Z1,M2328,Drill,Morning,44.122114703143275,0.8221744867473775,68.51601806412977,113.69645161457927,5270,3.46,OK
